수집된 시간,상품명,가격,시간,지역 정보
2024-11-26 02:00:56,미스치프 브이넥 카라 니트 크롭 반팔티,"60,000",AD,지역정보 없음
2024-11-26 02:00:56,[아킴마켓] western shirts 패치워크 크롭셔츠,"33,400",AD,부산광역시 해운대구 좌제2동
2024-11-26 02:00:56,시눈 가디건,"70,000",4초 전,지역정보 없음
2024-11-26 02:00:56,아디다스 조거팬츠,"26,500",4초 전,지역정보 없음
2024-11-26 02:00:56,스웨덴브랜드 WEEKDAY 트렌치코트 M(66),"90,000",5초 전,지역정보 없음
2024-11-26 02:00:56,새상품)정품 노스페이스 여성 눕시 숏패딩 모든사이즈 (크롭자켓),"279,000",AD,경기도 안산시 상록구 이동
2024-11-26 02:00:56,블랙핑크 레이스 드레스,"45,000",AD,지역정보 없음
2024-11-26 02:00:56,Topshop 탑샵 데님 셰르파 자켓 M,"90,000",5초 전,지역정보 없음
2024-11-26 02:00:56,Levi's 리바이스 미디 데님쇼츠 청반바지 26-27,"85,000",5초 전,지역정보 없음
2024-11-26 02:00:56,(새상품)타이 블라우스,"34,000",6초 전,지역정보 없음
2024-11-26 02:00:57,케네스레이디 s사이즈 슬림핏자켓,"30,000",7초 전,강원도 원주시 무실동
2024-11-26 02:00:57,빅사이즈 핑크 호피 밍크퍼 후드 반집업,"45,000",AD,지역정보 없음
2024-11-26 02:00:57,아디다스 미니 랩스커트(블랙),"40,000",7초 전,지역정보 없음
2024-11-26 02:00:57,(면100)나비스 프린팅 맨투맨+샤인온미 캉캉스커트 SET,"37,000",7초 전,지역정보 없음
2024-11-26 02:00:57,자라(zara) 숄카라 울코트,"58,000",8초 전,경기도 남양주시 진접읍
2024-11-26 02:00:57,(새상품)부클 가디건,"54,000",9초 전,지역정보 없음
2024-11-26 02:00:57,트위드 퍼 플리츠 코트,"45,000",AD,지역정보 없음
2024-11-26 02:00:57,잇미샤 44사이즈 블루코트,"35,000",9초 전,강원특별자치도 원주시 무실동
2024-11-26 02:00:57,미샤 민트 핸드메이드 롱코트,"80,000",9초 전,지역정보 없음
2024-11-26 02:00:57,바이씨니) 망토챠챠 핸드메이드 코트,"90,000",10초 전,광주광역시 북구 문흥2동
2024-11-26 02:00:57,화려한 파티 원피스 판매합니다,"15,000",11초 전,지역정보 없음
2024-11-26 02:00:57,연핑크 튜브탑 드레스,"30,000",AD,지역정보 없음
2024-11-26 02:00:57,굿타임양기모맨투맨+어흥호랑이도톰반팔티+마법의다리라인밍크바지 SET,"37,000",11초 전,지역정보 없음
2024-11-26 02:00:57,베이지 미니스커트 판매합니다!,"10,000",14초 전,지역정보 없음
2024-11-26 02:00:57,조이너스의류77사이즈,"99,000",14초 전,충청남도 천안시 동남구 신방동
