수집된 시간,상품명,가격,시간,지역 정보
2024-11-29 05:45:26,루이비통 블루종 54 사이즈,"6,700,000",AD,서울특별시 마포구 망원제2동
2024-11-29 05:45:26,루이비통 스웨이드 데님 자켓 56 사이즈,"5,000,000",AD,서울특별시 마포구 망원제2동
2024-11-29 05:45:27,헤이스트 3버튼 헤리넥 브라운 0사이즈,"40,000",5초 전,지역정보 없음
2024-11-29 05:45:27,헤이스트 와플 헨리넥 블랙 0사이즈,"45,000",5초 전,지역정보 없음
2024-11-29 05:45:27,아웃스탠딩 볼링셔츠,"25,000",5초 전,지역정보 없음
2024-11-29 05:45:27,루이비통 데님 자켓 52 사이즈,"2,500,000",AD,서울특별시 마포구 망원제2동
2024-11-29 05:45:27,루이비통 데님 자켓 54 사이즈,"7,000,000",AD,서울특별시 마포구 망원제2동
2024-11-29 05:45:27,18f/w 스톤아일랜드 클링클랩스 패딩 s사이즈 화이트 마지막하락,"730,000",5초 전,서울특별시 성북구 동선동
2024-11-29 05:45:27,페로우즈 466,"210,000",5초 전,경기도 시흥시 정왕3동
2024-11-29 05:45:27,마르지엘라 캐시미어 터틀넥 XL,"300,000",6초 전,지역정보 없음
2024-11-29 05:45:27,cos 니트 셔츠,"35,000",7초 전,지역정보 없음
2024-11-29 05:45:27,디올 자켓 54 사이즈,"3,200,000",AD,서울특별시 마포구 망원제2동
2024-11-29 05:45:27,텐씨 덱다운 파카,"400,000",10초 전,부산광역시 북구 화명제1동
2024-11-29 05:45:27,E9896 여S 베이지 스티치 라인 봄가을 면 팬츠/더크,"9,000",10초 전,대구광역시 수성구 범어1동
2024-11-29 05:45:27,슈프림 레더 칼라 유틸리티 자켓,"500,000",10초 전,지역정보 없음
2024-11-29 05:45:27,00s 스투시 체크 셔츠,"150,000",10초 전,지역정보 없음
2024-11-29 05:45:27,루이비통 바람막이 54 사이즈,"2,900,000",AD,서울특별시 마포구 망원제2동
2024-11-29 05:45:27,슈프림 플레이드 플란넬 셔츠,"160,000",10초 전,지역정보 없음
2024-11-29 05:45:27,스투시 케이블 폴로 니트,"210,000",10초 전,지역정보 없음
2024-11-29 05:45:27,슈프림 타일러 티셔츠 네이비,"110,000",10초 전,지역정보 없음
2024-11-29 05:45:27,스투시 체리 티셔츠,"75,000",10초 전,지역정보 없음
2024-11-29 05:45:27,루이비통 레더 아비에이터 54 사이즈,"6,700,000",AD,서울특별시 마포구 망원제2동
2024-11-29 05:45:27,스투시 x 파타 사운드 커넥션 티셔츠 M,"90,000",10초 전,지역정보 없음
2024-11-29 05:45:27,슈프림 아메리칸사이코 티셔츠 블랙 XL,"110,000",10초 전,경기도 고양시 덕양구 화정1동
2024-11-29 05:45:27,슈프림 NBA 영보이 티셔츠 블랙XL,"139,000",10초 전,경기도 고양시 덕양구 화정1동
2024-11-29 05:45:28,노운 와이드 데님 라이트블루 24년ss,"30,000",10초 전,서울특별시 동대문구 회기동
2024-11-29 05:45:28,노스페이스 눕시 패딩 롱패딩 나이키 패딩 올드스쿨(홍보),"99,999",AD,지역정보 없음
2024-11-29 05:45:28,타임 옴므 니트 라운드니트 100 한섬,"20,000",11초 전,지역정보 없음
2024-11-29 05:45:28,빈티지 양가죽 봄버 자켓,"70,000",13초 전,지역정보 없음
2024-11-29 05:45:28,아디다스 발란타 96 트랙탑 네이비 L,"56,000",13초 전,지역정보 없음
